RecQ5,RecQ5-PB-2215,0,2
CG5835,CG5835-PA-630,0,35
mthl10,mthl10-PA-1515,48,8
CG34382,CG34382-PC-2308,1,0
CG42268,CG42268-PD-3000,1,0
Or49a,Or49a-PA-45,1,0
Gr28b,Gr28b-PC-132,1,0
dgt3,dgt3-PB-1417,0,2
Cip4,Cip4-PA-828,2,3
Smc5,Smc5-PE-2878,8,0
CG6841,CG6841-PA-2600,0,43
ihog,ihog-PA-1944,6,7
CG6739,CG6739-PA-1318,7,1
chm,chm-PA-1723,3,14
CG8771,CG8771-PB-3099,2,0
CG18048,CG18048-PA-484,4,0
side,side-PA-1919,1,0
CG13330,CG13330-PA-1572,1,0
pb,pb-PA-750,0,3
trr,trr-PC-7190,0,3
CG17230,CG17230-PA-891,1,0
Cap,Cap-PA-2938,1,1
Gef26,Gef26-PA-3931,0,1
Ranbp21,Ranbp21-PA-3651,1,0
pgant5,pgant5-PA-1829,8,0
CG4662,CG4662-PA-834,1,0
CG12333,CG12333-PA-1264,1,0
mus304,mus304-PA-2197,0,3
Pi3K59F,Pi3K59F-PA-2620,17,20
CG11396,CG11396-PA-798,0,18
CG5664,CG5664-PA-2088,7,8
CG4554,CG4554-PA-7869,0,16
Slimp,Slimp-PA-499,1,4
Hmgcr,Hmgcr-PA-86,2,0
CG31759,CG31759-PC-943,0,1
wit,wit-PA-2119,0,2
hyd,hyd-PA-7555,0,1
CG11652,CG11652-PA-1179,65,0
SP1029,SP1029-PA-1024,2,0
CG3493,CG3493-PA-4309,0,1
gukh,gukh-PA-3063,8,2
thr,thr-PB-1881,0,8
CG14471,CG14471-PB-840,1,0
CG15087,CG15087-PA-1433,22,0
Cyt-b5-r,Cyt-b5-r-PA-601,1,0
CG1637,CG1637-PC-618,3,0
CG10069,CG10069-PA-169,0,1
Mt2,Mt2-PA-34,40,2
CG11208,CG11208-PA-1173,0,2
CG6847,CG6847-PA-1317,0,2
CG2076,CG2076-PA-865,1,1
Ef1alpha100E,Ef1alpha100E-PD-1284,1,0
CG11882,CG11882-PA-136,0,2
CG5274,CG5274-PA-1017,0,88
CG42683,CG42683-PA-1889,1,0
DLP,DLP-PA-3405,5,2
CG7137,CG7137-PA-708,0,1
18w,18w-PA-3618,34,19
CG42487,CG42487-PA-788,2,0
mus205,mus205-PA-5496,0,1
CG15820,CG15820-PA-603,0,1
CG4980,CG4980-PA-216,0,13
ndl,ndl-PA-5158,0,1258
pelo,pelo-PA-643,1,0
Ntf-2r,Ntf-2r-PA-298,0,1
Sap130,Sap130-PA-3424,2,2
CG42671,CG42671-PB-3558,0,2
CG9086,CG9086-PA-5398,4,5
CG42747,CG42747-PC-879,1,0
CG3004,CG3004-PA-307,1,0
Fbp1,Fbp1-PA-2883,10,11
CG16868,CG16868-PA-4329,4,182
CG4558,CG4558-PA-390,3,2
CG6509,CG6509-PA-5311,0,2
grass,grass-PA-740,0,1
CG33523,CG33523-PA-84,6,54
CG31638,CG31638-PA-183,1,0
CG6984,CG6984-PA-555,3,0
CG7922,CG7922-PA-3453,5,0
PR2,PR2-PA-2367,2,0
kto,kto-PA-6156,1,0
CG9986,CG9986-PA-483,3,0
Nmdar1,Nmdar1-PA-2054,1,0
CG9525,CG9525-PA-255,0,1
yrt,yrt-PA-2112,18,1
CG5189,CG5189-PA-175,6,1
CG7985,CG7985-PA-909,1,4
Dscam,Dscam-PAL-2062,0,1
Hsf,Hsf-PA-288,1,2
Nacalpha,Nacalpha-PA-220,0,4
CG13337,CG13337-PA-2025,0,1
TRAM,TRAM-PA-108,23,13
Pbprp4,Pbprp4-PA-453,0,1
CG1418,CG1418-PA-511,12,21
CG10226,CG10226-PA-384,0,1
CG7985,CG7985-PA-1050,2,3
CG6094,CG6094-PA-198,32,29
Smg1,Smg1-PA-9265,11,0
CG30414,CG30414-PA-1080,1,0
sty,sty-PB-1569,3,1
CG10467,CG10467-PA-502,12,3
CG31041,CG31041-PA-537,4,0
CG9747,CG9747-PA-1018,1,0
CG4586,CG4586-PA-1598,2,0
bin,bin-PA-103,5,2
Sin3A,Sin3A-PB-5717,0,3
msl-2,msl-2-PA-1267,0,2
CG31937,CG31937-PA-921,8,0
capu,capu-PA-2117,4,0
CG10289,CG10289-PA-2515,0,23
Sec61alpha,Sec61alpha-PA-1084,1,2
OstStt3,OstStt3-PA-180,0,1
MED14,MED14-PA-4178,5,0
Es2,Es2-PA-1227,6,6
CG32147,CG32147-PA-554,2,0
ird5,ird5-PB-1643,0,2
Lap1,Lap1-PA-1251,3,4
Myt1,Myt1-PA-875,1,0
r-cup,r-cup-PA-1491,2,0
CG3295,CG3295-PA-1036,1,0
nkd,nkd-PA-2715,1,1
CG33786,CG33786-PA-456,3,0
CG14610,CG14610-PB-342,2,0
CG2453,CG2453-PA-712,1,0
Smg5,Smg5-PA-2223,0,1
Drep-1,Drep-1-PA-465,2,34
CG3704,CG3704-PA-907,50,43
CG8833,CG8833-PA-2631,23,0
alphaTub67C,alphaTub67C-PA-965,43,0
CG9346,CG9346-PA-1161,4,0
fidipidine,fidipidine-PA-1527,0,50
CG2812,CG2812-PA-414,54,109
CG30283,CG30283-PB-730,11,6
Pten,Pten-PA-423,2,3
CG12493,CG12493-PA-333,1,0
CG5630,CG5630-PA-897,50,35
Chro,Chro-PA-1726,36,33
spdo,spdo-PA-1600,1,0
tinc,tinc-PA-2769,0,1
unc79,unc79-PB-6829,1,0
CG6488,CG6488-PA-444,0,1
sec15,sec15-PA-1675,0,1
l(2)37Cb,l(2)37Cb-PA-1931,0,1
yip2,yip2-PA-1088,4,12
Adgf-B,Adgf-B-PA-1168,0,1
cdi,cdi-PA-2265,3,3
CG32681,CG32681-PA-2712,0,5
DLP,DLP-PA-2499,0,6
Ugt37a1,Ugt37a1-PA-605,57,0
Ugt37a1,Ugt37a1-PA-604,0,21
CG9007,CG9007-PA-3412,0,1
Dpit47,Dpit47-PA-324,0,27
CG18262,CG18262-PA-1051,0,3
CG12877,CG12877-PC-2960,0,26
CG8297,CG8297-PA-182,15,12
fry,fry-PB-10217,3,0
dco,dco-PA-1155,7,2
CG6796,CG6796-PA-453,4,16
CG32264,CG32264-PG-1391,0,1
Pep,Pep-PB-642,1,3
sei,sei-PA-1961,3,3
CG30484,CG30484-PA-1204,0,1
Hsp26,Hsp26-PA-335,0,2
Trs23,Trs23-PA-181,0,2
Taf1,Taf1-PA-4686,4,0
CG10732,CG10732-PA-3116,0,1
Spt5,Spt5-PA-1473,1,0
CG11902,CG11902-PB-4029,7,7
CG7328,CG7328-PA-75,0,2
ds,ds-PA-10027,2,2
Doc3,Doc3-PA-417,0,5
CDase,CDase-PA-1621,1,0
CG13895,CG13895-PA-1214,17,0
ldlCp,ldlCp-PA-544,1,1
CG4496,CG4496-PA-821,3,0
Nop60B,Nop60B-PA-763,0,1
CG5191,CG5191-PA-534,3,0
CG7044,CG7044-PA-1697,0,1
CG1753,CG1753-PA-1440,402,0
CheB53b,CheB53b-PA-145,1,0
Cdc27,Cdc27-PA-1823,9,16
CG31957,CG31957-PA-25,1,4
CG11779,CG11779-PA-669,1,2
TyrRII,TyrRII-PA-27,0,6
Ccp84Ab,Ccp84Ab-PA-85,1,0
Tbp-1,Tbp-1-PA-565,6,6
CG31121,CG31121-PA-2044,7,5
CG11874,CG11874-PA-1812,0,2
Flo,Flo-PA-63,0,1
CG9444,CG9444-PA-1134,0,1
Nrx-IV,Nrx-IV-PA-1504,1,0
RPA2,RPA2-PA-124,1,1
CG16894,CG16894-PA-453,2,0
CG8093,CG8093-PA-1182,129,0
CG7889,CG7889-PA-878,49,18
CG15094,CG15094-PA-1248,4,0
CG17574,CG17574-PA-322,2,0
CG18213,CG18213-PB-718,2,0
mrn,mrn-PA-510,0,6
glu,glu-PA-3465,1,0
CG6967,CG6967-PC-530,0,1
CG31769,CG31769-PA-203,1,0
CG10144,CG10144-PA-3525,6,10
CG5316,CG5316-PB-736,0,1
NTPase,NTPase-PA-818,2,0
CG5522,CG5522-PA-1731,1,5
CG34382,CG34382-PC-1124,1,0
Aats-gln,Aats-gln-PA-1218,16,15
CG15556,CG15556-PA-2018,1,0
dve,dve-PA-2733,7,2
Cht6,Cht6-PC-1611,1,2
GNBP1,GNBP1-PA-1427,80,50
toe,toe-PA-1560,7,0
Fbp1,Fbp1-PA-663,0,1
CG42787,CG42787-PA-134,0,1
Cog3,Cog3-PA-2076,5,0
Ten-m,Ten-m-PB-102,0,2
CG14253,CG14253-PA-876,1,0
cana,cana-PA-514,1,0
CG1827,CG1827-PB-748,0,2
retm,retm-PA-529,1,0
CG33303,CG33303-PA-876,0,21
CG14357,CG14357-PB-888,1,0
D12,D12-PA-2269,0,35
CG30085,CG30085-PA-3766,0,1
CG17612,CG17612-PA-334,1,0
CG5214,CG5214-PA-1117,2,1
CG15356,CG15356-PA-2847,0,2
CG32138,CG32138-PA-2052,3,0
mRpL32,mRpL32-PA-457,0,3
lilli,lilli-PA-4537,0,2
CHES-1-like,CHES-1-like-PA-3597,0,2
pds5,pds5-PA-3543,0,5
CG13792,CG13792-PA-2031,2,0
dp,dp-PC-64697,0,1
Cirl,Cirl-PF-2665,4,0
Srp9,Srp9-PA-31,1,0
CG33095,CG33095-PA-1465,41,28
CG4593,CG4593-PA-276,35,35
Ptp10D,Ptp10D-PA-1247,1,0
LRP1,LRP1-PC-13849,30,24
CG32138,CG32138-PA-1698,0,1
Vps45,Vps45-PA-1650,0,4
hdc,hdc-PA-1632,0,1
CG11180,CG11180-PA-707,1,0
IntS8,IntS8-PA-2614,2,0
tou,tou-PE-7091,1,0
Gr64a,Gr64a-PA-342,1,0
CG31347,CG31347-PA-272,0,1
Nup98,Nup98-PA-5683,5,2
CG31321,CG31321-PB-1429,2,0
VhaAC45,VhaAC45-PA-582,2,0
CG10602,CG10602-PB-795,1,0
CG10081,CG10081-PA-840,2,0
mtTFB2,mtTFB2-PA-129,1,0
lbk,lbk-PB-537,1,0
pAbp,pAbp-PA-456,2,0
CG16979,CG16979-PA-1797,28,31
Sara,Sara-PA-3633,6,6
Rab9,Rab9-PA-693,2,1
Poxn,Poxn-PA-821,0,1
Ent2,Ent2-PA-77,1,0
phr,phr-PA-1632,0,1
Strn-Mlck,Strn-Mlck-PD-510,0,1
Sgf29,Sgf29-PA-133,2,0
dve,dve-PA-1131,0,2
CG5524,CG5524-PA-2902,1,1
Scgalpha,Scgalpha-PA-1206,1,4
TepII,TepII-PA-3607,0,1
CG34355,CG34355-PB-1110,0,1
luna,luna-PB-691,0,3
CG15408,CG15408-PA-1257,1,0
Pepck,Pepck-PA-1647,18,3
CG5514,CG5514-PA-2599,0,1
Rel,Rel-PA-2253,27,35
Cpr35B,Cpr35B-PA-205,0,1
Ptx1,Ptx1-PA-870,0,2
CG12391,CG12391-PA-792,1,6
CG3262,CG3262-PD-268,1,3
Bub3,Bub3-PA-67,1,2
Moe,Moe-PA-1239,8,0
CG6398,CG6398-PA-824,4,3
fra,fra-PA-3988,24,22
l(2)08717,l(2)08717-PA-864,6,0
CG12268,CG12268-PA-1371,1,0
DMAP1,DMAP1-PA-524,0,1
CG32075,CG32075-PA-472,0,1
otk,otk-PA-2487,0,16
CG6204,CG6204-PA-2127,6,7
CG5961,CG5961-PA-451,0,1
st,st-PA-439,16,0
rab3-GAP,rab3-GAP-PA-3937,1,0
nop5,nop5-PA-651,47,0
CG14881,CG14881-PA-625,6,0
CG8187,CG8187-PA-1070,0,10
olf186-F,olf186-F-PA-1023,15,7
CG9492,CG9492-PD-7599,0,1
CG13800,CG13800-PA-4555,12,7
sowah,sowah-PG-2176,4,2
CG10924,CG10924-PA-542,0,1
kst,kst-PA-12190,3,2
CG30194,CG30194-PB-1881,8,0
kz,kz-PA-2619,0,1
CG7137,CG7137-PA-995,3,0
CG32119,CG32119-PA-687,0,10
CG1965,CG1965-PA-2292,7,5
I-2,I-2-PA-139,1,0
itp,itp-PD-342,2,0
Mcm6,Mcm6-PA-2148,21,0
Pomp,Pomp-PA-199,1,1
Dscam,Dscam-PAN-1896,0,1
CG1354,CG1354-PA-930,0,2
Ctf4,Ctf4-PA-2619,0,19
iav,iav-PA-2785,2,0
CG1637,CG1637-PC-1310,0,1
mfrn,mfrn-PA-603,0,7
CG4497,CG4497-PA-63,4,1
SmB,SmB-PB-558,0,1
Gint3,Gint3-PB-863,19,0
calypso,calypso-PA-1089,13,4
sl,sl-PA-1771,1,0
CG12863,CG12863-PA-408,43,0
CG9990,CG9990-PA-540,0,1
sxc,sxc-PA-3158,0,21
Rgl,Rgl-PA-2463,0,5
CG34452,CG34452-PB-815,0,3
CG5792,CG5792-PA-785,4,0
Rae1,Rae1-PA-435,5,6
HLH106,HLH106-PA-132,0,1
poe,poe-PA-15307,98,0
CG3338,CG3338-PA-1551,0,16
mus209,mus209-PA-397,5,0
CG1275,CG1275-PA-337,0,1
CG14239,CG14239-PB-580,1,0
l(2)not,l(2)not-PA-1473,9,5
CG3355,CG3355-PA-540,2,0
CG31915,CG31915-PA-909,0,2
CG34202,CG34202-PA-589,0,1
CG9328,CG9328-PA-411,3,3
Dredd,Dredd-PD-1390,0,1
Obp93a,Obp93a-PA-107,0,1
Cyp4p3,Cyp4p3-PA-993,0,1
MED20,MED20-PA-271,1,0
CG34141,CG34141-PB-1182,0,2
CycB,CycB-PA-670,1,0
CG18538,CG18538-PA-307,5,0
spn-A,spn-A-PA-861,15,13
rept,rept-PA-945,46,7
mia,mia-PA-46,0,2
CG12054,CG12054-PB-1083,0,54
CG10462,CG10462-PA-1702,1,2
CG2183,CG2183-PA-550,2,3
CG17364,CG17364-PA-1836,2,0
CG3499,CG3499-PB-1524,2,1
corn,corn-PC-3202,2,4
run,run-PA-998,0,1
CG5727,CG5727-PA-388,6,0
l(3)03670,l(3)03670-PA-552,34,73
Atx2,Atx2-PA-2650,1,0
Drp1,Drp1-PA-1585,1,0
CG15093,CG15093-PA-163,5,7
CG11208,CG11208-PA-1531,5,0
CG6767,CG6767-PA-708,0,1
CG14299,CG14299-PC-6272,6,1
CG9531,CG9531-PA-803,0,6
nudC,nudC-PA-858,8133,0
CG30049,CG30049-PA-1614,0,1
sowah,sowah-PG-1134,10,13
D12,D12-PA-674,0,1
CG9512,CG9512-PA-1615,1,0
CG34133,CG34133-PB-2265,1,5
nab,nab-PB-492,0,3
CG1907,CG1907-PA-686,0,2
zormin,zormin-PC-8649,36,23
betaTub97EF,betaTub97EF-PA-1437,49,86
lid,lid-PA-3448,0,1
CG5397,CG5397-PA-507,1,0
CG30005,CG30005-PA-332,0,7
Tl,Tl-PA-2220,8,3
TfIIEalpha,TfIIEalpha-PA-962,1,0
mRpL34,mRpL34-PA-132,31,19
Xpd,Xpd-PA-1042,2,1
ATPCL,ATPCL-PD-1848,0,2
hbn,hbn-PA-28,1,0
lola,lola-PA-1833,3,0
CG8298,CG8298-PA-1513,9,0
pre-mod(mdg4)-V,pre-mod(mdg4)-V-PA-208,30,0
CG17803,CG17803-PA-1746,0,1
GstE1,GstE1-PA-44,0,14
A2bp1,A2bp1-PI-1831,0,1
l(2)k05819,l(2)k05819-PA-4332,1,0
Rapgap1,Rapgap1-PD-2364,1,3
CG4842,CG4842-PA-736,1,0
Got2,Got2-PA-711,19,29
CG14299,CG14299-PC-2316,2,0
CG4050,CG4050-PA-2579,1,0
CG33145,CG33145-PB-1044,1,6
CG42321,CG42321-PE-2441,0,2
CG7988,CG7988-PA-289,26,24
CG4452,CG4452-PA-662,14,8
G-ialpha65A,G-ialpha65A-PA-729,4,0
CG10478,CG10478-PA-655,1,0
wit,wit-PA-2164,0,1
CG10144,CG10144-PA-3447,8,0
Catsup,Catsup-PA-271,5,1
Catsup,Catsup-PA-277,0,3
CG3500,CG3500-PA-289,1,1
CG7889,CG7889-PA-291,2,0
CG42358,CG42358-PA-534,14,9
ImpL3,ImpL3-PA-96,1,1
Gs1l,Gs1l-PA-357,6,18
RpS15Aa,RpS15Aa-PC-166,0,1
JIL-1,JIL-1-PA-495,0,1
CG4496,CG4496-PA-258,0,2
CG31812,CG31812-PB-452,2,5
Pxd,Pxd-PA-553,0,1
lig,lig-PA-925,2,4
Vps13,Vps13-PA-7005,6,0
Nup75,Nup75-PA-1755,33,18
sro,sro-PA-444,0,1
Parg,Parg-PB-2142,9,0
sowah,sowah-PD-313,0,2
CG10317,CG10317-PC-303,0,1
ns1,ns1-PA-280,0,1
cato,cato-PA-186,0,2
Pbp49,Pbp49-PA-233,1,0
Galk,Galk-PA-1170,0,7
CG11876,CG11876-PA-678,1,0
CG11498,CG11498-PB-879,0,2
ash1,ash1-PB-661,0,1
CG2145,CG2145-PA-1201,0,1
CG17768,CG17768-PA-42,4,0
CG9009,CG9009-PA-99,0,1
Tre1,Tre1-PA-18,2,0
U3-55K,U3-55K-PA-675,4,1
Fhos,Fhos-PC-3381,2,0
dally,dally-PA-1699,41,57
CG4935,CG4935-PA-298,4,0
Taz,Taz-PA-793,1,0
CG13023,CG13023-PA-1131,1,0
Ptp4E,Ptp4E-PA-4469,2,0
CG8485,CG8485-PA-1957,9,13
CG34408,CG34408-PA-3442,3,0
CG6766,CG6766-PA-335,1,2
CG11163,CG11163-PA-850,12,0
VhaAC45,VhaAC45-PA-145,1,9
Ciao1,Ciao1-PA-206,13,16
eIF-2beta,eIF-2beta-PA-684,238,0
Trf,Trf-PA-122,1,0
CG18213,CG18213-PB-2521,0,1
salm,salm-PA-3732,3,0
CG4364,CG4364-PA-1331,3,0
CG34401,CG34401-PA-6254,1,1
odd,odd-PA-573,0,3
CG31694,CG31694-PA-255,4,1
TTLL3B,TTLL3B-PB-505,0,3
CG5961,CG5961-PA-1206,0,101
CG8605,CG8605-PA-2115,12,40
Chi,Chi-PA-1547,2,0
CG8486,CG8486-PE-1224,1,0
Rab10,Rab10-PA-375,0,2
nonA,nonA-PA-1782,62,46
CG6357,CG6357-PA-482,1,4
CG10158,CG10158-PA-381,3,3
Axud1,Axud1-PA-2485,17,8
CAH2,CAH2-PA-879,4,10
Shawl,Shawl-PC-519,11,0
CG14205,CG14205-PA-705,1,0
Pepck,Pepck-PA-513,0,1
Ino80,Ino80-PA-4794,15,10
CG14798,CG14798-PA-101,1,0
CG31141,CG31141-PA-500,1,0
ScpX,ScpX-PA-1540,2,0
gukh,gukh-PA-5082,0,50
Su(var)3-7,Su(var)3-7-PA-3244,0,7
CG8850,CG8850-PA-927,0,1
CG8397,CG8397-PA-507,47,63
CG32541,CG32541-PA-1933,1,0
CG42820,CG42820-PA-1706,1,0
Atpalpha,Atpalpha-PA-1896,4,6
Rh50,Rh50-PA-535,1,0
CG13154,CG13154-PA-646,1,0
eIF-3p66,eIF-3p66-PB-1307,12,22
CG17180,CG17180-PA-205,1,0
CG4951,CG4951-PA-862,0,3
CG7600,CG7600-PA-2269,45,35
CG11875,CG11875-PA-338,3,5
sec15,sec15-PA-1626,0,4
Dlic,Dlic-PA-1445,0,1
CG6310,CG6310-PA-501,75,82
Fak56D,Fak56D-PA-2652,0,1
Nup98,Nup98-PA-3499,1,0
mRpS29,mRpS29-PA-1128,2,10
ste24b,ste24b-PA-520,0,8
CG6509,CG6509-PA-5610,3,7
CG18815,CG18815-PA-464,1,2
MED20,MED20-PA-658,32,0
Catsup,Catsup-PA-766,26,21
CG1416,CG1416-PA-397,2,0
CG6685,CG6685-PA-582,14,7
CG15784,CG15784-PA-1604,20,0
CG15784,CG15784-PA-1609,0,4
CG17829,CG17829-PA-366,0,2
CG11560,CG11560-PA-314,1,0
CG4619,CG4619-PA-355,5,0
CG32251,CG32251-PA-4338,27,0
CG32576,CG32576-PA-371,0,2
CG10384,CG10384-PB-515,0,1
raps,raps-PA-1443,0,2
CG5335,CG5335-PA-663,1,2
RpL7-like,RpL7-like-PA-290,5,1
CG13550,CG13550-PA-1399,0,1
mbc,mbc-PA-5437,0,2
CG4221,CG4221-PA-1054,0,4
CG1657,CG1657-PA-2782,1,0
CG18539,CG18539-PB-161,1,0
Roe1,Roe1-PA-238,1,0
CG8331,CG8331-PA-501,15,30
CG1227,CG1227-PA-870,18,21
Sema-5c,Sema-5c-PA-2696,0,1
CG10466,CG10466-PA-373,1,3
CG32305,CG32305-PB-909,0,1
raps,raps-PA-1609,1,1
Sply,Sply-PA-1417,0,1
cno,cno-PC-5361,0,3
Dlc90F,Dlc90F-PA-297,0,188
ena,ena-PA-1323,0,1
CG43318,CG43318-PA-183,0,4
PCID2,PCID2-PA-495,3,0
CG13349,CG13349-PE-898,0,1
CG2107,CG2107-PA-738,6,5
Duox,Duox-PB-3248,1,0
Pbp45,Pbp45-PA-691,2,2
CG16718,CG16718-PA-2556,1,0
CG14997,CG14997-PA-1257,0,18
cbx,cbx-PA-387,16,0
Trf,Trf-PA-621,0,5
Cdc6,Cdc6-PA-1740,1,0
CG17019,CG17019-PA-2010,62,77
CG33506,CG33506-PA-567,0,2
CG12009,CG12009-PA-1533,2,2
CG16791,CG16791-PA-3305,2,12
ImpL3,ImpL3-PA-949,1,0
CG6145,CG6145-PA-1159,1,1
mio,mio-PA-2309,1,0
Ent2,Ent2-PA-462,7,7
iPLA2-VIA,iPLA2-VIA-PA-2526,0,1
CG9418,CG9418-PA-258,0,3
Vps35,Vps35-PA-2355,11,0
CG12964,CG12964-PB-808,3,0
CG3662,CG3662-PA-282,1,0
CG15905,CG15905-PB-486,1,0
Ire1,Ire1-PB-2503,2,6
CG5849,CG5849-PA-1393,1,0
Chi,Chi-PA-1273,0,3
Eip71CD,Eip71CD-PB-713,6,0
nau,nau-PA-501,3,0
mRpL23,mRpL23-PA-115,0,2
hdc,hdc-PC-3207,0,2
ico,ico-PA-2124,26,0
Duox,Duox-PB-3537,19,10
ths,ths-PA-1828,0,1
Toll-9,Toll-9-PA-645,2,0
Ack,Ack-PA-1428,0,1
hay,hay-PA-2049,0,1
Klp64D,Klp64D-PA-1635,6,0
maf-S,maf-S-PA-30,5,3
Aats-glupro,Aats-glupro-PA-658,1,0
CG10924,CG10924-PA-1479,4,0
CG9331,CG9331-PA-114,2,5
sro,sro-PA-688,0,4
18w,18w-PA-2107,2,3
CG16742,CG16742-PA-3927,0,13
Dys,Dys-PA-7157,0,1
CG5745,CG5745-PA-1495,0,1
CG4942,CG4942-PA-750,48,30
sei,sei-PA-2029,4,9
MESR3,MESR3-PA-746,10,6
ppan,ppan-PA-483,0,1
frj,frj-PA-1122,2,0
CG12155,CG12155-PA-1216,11,15
CG14103,CG14103-PA-559,1,3
CG17826,CG17826-PA-44,0,1
lectin-21Ca,lectin-21Ca-PA-462,4,0
Dlic,Dlic-PA-285,1,0
tst,tst-PA-2108,1,1
CG15012,CG15012-PB-217,3,0
fz4,fz4-PA-1075,5,2
Nc,Nc-PA-1198,45,65
CG5385,CG5385-PA-415,1,1
Cdc27,Cdc27-PA-2094,5,0
CG2767,CG2767-PA-99,0,1
CG10737,CG10737-PA-453,0,1
CG4282,CG4282-PA-1392,0,1
RhoGAPp190,RhoGAPp190-PA-3862,0,1
Asx,Asx-PA-2374,0,2
CG4896,CG4896-PC-2682,89,76
CG6739,CG6739-PA-1032,3,0
CG1673,CG1673-PA-963,4,0
lig,lig-PA-3823,6,5
CG10383,CG10383-PA-573,1,0
CG5704,CG5704-PA-202,3,0
CG8494,CG8494-PA-1220,0,1
CG42255,CG42255-PA-287,0,1
CG4670,CG4670-PA-1803,35,50
CG11897,CG11897-PA-3153,1,0
eIF2B-beta,eIF2B-beta-PA-749,24,0
Oatp74D,Oatp74D-PA-738,0,1
milt,milt-PA-2604,43,0
ds,ds-PA-10021,1,2
CG32650,CG32650-PA-38,0,7
EfSec,EfSec-PA-759,11,0
Hen1,Hen1-PA-400,17,0
CG10570,CG10570-PA-174,9,4
CG1516,CG1516-PA-3304,1,0
CG12974,CG12974-PA-729,0,1
CG16838,CG16838-PC-1041,1,0
CG30286,CG30286-PB-352,0,6
Sema-1b,Sema-1b-PA-2207,2,0
CG10869,CG10869-PA-1935,1,0
mip120,mip120-PA-2742,128,137
CG17565,CG17565-PA-712,1,2
LBR,LBR-PA-1966,0,15
Rcd4,Rcd4-PA-513,0,18
l(2)06496,l(2)06496-PA-492,0,600
CG11208,CG11208-PA-714,4,11
pkaap,pkaap-PA-1743,0,3
endoA,endoA-PA-628,0,3
CG17840,CG17840-PA-2283,29,38
CG5287,CG5287-PA-786,2,2
CG6583,CG6583-PA-9,6,0
CG8134,CG8134-PA-1012,0,7
CG32409,CG32409-PA-591,0,3
CG5068,CG5068-PA-675,10,11
CG2147,CG2147-PA-482,13,0
CG31344,CG31344-PA-517,2,0
ClC-b,ClC-b-PA-637,0,5
CG4752,CG4752-PA-3477,1,0
Strn-Mlck,Strn-Mlck-PD-19669,0,2
janA,janA-PA-69,20,12
CG7265,CG7265-PA-1057,2,0
mre11,mre11-PA-988,10,4
CG31782,CG31782-PA-287,0,4
CG32379,CG32379-PB-696,0,1
Aats-ala,Aats-ala-PA-2667,9,7
Pdsw,Pdsw-PA-71,14,0
NiPp1,NiPp1-PA-783,4,0
CG2930,CG2930-PD-2298,1,0
CG15382,CG15382-PA-78,1,1
CG33213,CG33213-PA-546,4,2
CG5150,CG5150-PA-598,0,1
Mdh2,Mdh2-PA-547,688,652
CG2875,CG2875-PA-825,28,0
Npc2h,Npc2h-PA-192,0,1
Trf,Trf-PA-540,5,3
CG11882,CG11882-PA-153,0,2
CG9662,CG9662-PA-252,186,21
CG42272,CG42272-PC-476,0,1
fidipidine,fidipidine-PA-1540,53,0
CG34242,CG34242-PA-93,3,3
CG17574,CG17574-PA-376,1,0
CG30085,CG30085-PA-3783,0,255
CG16742,CG16742-PA-3346,10,4
CG4980,CG4980-PA-231,17,0
A2bp1,A2bp1-PE-2542,1,0
jub,jub-PB-1905,0,126
CG10992,CG10992-PA-569,12,11
Cht5,Cht5-PA-1752,74,0
CG4022,CG4022-PA-1533,8,9
Shawl,Shawl-PC-1480,1,0
CG10144,CG10144-PA-1515,1,0
Pepck,Pepck-PA-1455,7,0
CG5131,CG5131-PA-354,0,1
CG7706,CG7706-PA-1539,2,2
MED20,MED20-PA-103,1,4
CG32462,CG32462-PA-664,3,0
gfzf,gfzf-PB-2340,1,5
CG10936,CG10936-PA-4396,0,2
zwilch,zwilch-PA-627,4,3
Ino80,Ino80-PA-2550,1,0
Zpr1,Zpr1-PA-303,1,0
CG9300,CG9300-PA-986,1,0
mars,mars-PA-2622,0,70
CG16742,CG16742-PA-3187,4,0
ste24a,ste24a-PA-949,6,6
CG11208,CG11208-PA-1191,4,8
Miro,Miro-PC-442,24,6
Dcr-2,Dcr-2-PA-2575,0,1
CG11073,CG11073-PA-1402,3,0
msps,msps-PB-6081,31,20
CG7277,CG7277-PA-96,7,5
Cpr,Cpr-PA-1487,0,1
CG6145,CG6145-PA-814,31,40
odd,odd-PA-448,0,1
CG13897,CG13897-PA-70,0,2
CG18600,CG18600-PA-111,1,0
CG5802,CG5802-PA-309,2,0
drosha,drosha-PA-2019,1,1
mys,mys-PA-1319,3,5
Gpo-1,Gpo-1-PA-479,1,0
CG14299,CG14299-PC-6856,1,0
grn,grn-PA-441,0,1
EfSec,EfSec-PA-263,1,0
CG17574,CG17574-PA-387,0,3
CG33465,CG33465-PC-1384,1,0
CG15483,CG15483-PA-819,1,0
CycT,CycT-PA-1407,2,0
CG31804,CG31804-PA-465,0,1
CG31804,CG31804-PA-464,0,18
Myo10A,Myo10A-PC-8973,7,0
fu2,fu2-PA-1334,4,4
IntS6,IntS6-PA-3750,2,7
CG6686,CG6686-PA-2068,0,6
Dot,Dot-PA-1408,4,0
CG6488,CG6488-PA-582,6,1
Idgf1,Idgf1-PA-383,93,0
CG1753,CG1753-PA-968,0,1
cp309,cp309-PC-64,0,1
CG16727,CG16727-PA-801,1,0
